bid_id,bid_number,bid_year,buyer_org,department,product_category,category_family,quantity,bid_type,evaluation_type,bid_start_date,bid_end_date,b_status,b_buyer_status,procurement_class,classification_status,classification_method,classification_confidence,pdf_review_status,bid_document_url,technical_spec_url,atc_url,boq_url,corrigendum_urls,eligibility_urls,catalogue_urls,other_document_urls,documents
1246665,GEM/2019/B/224290,2019,Ministry of Home Affairs,Central Armed Police Forces,Hessian Sand Bags,,95000,2,0,2019-07-10 21:49:17+05:30,2019-07-15 22:00:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1246665,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1313994""]","[{""document_id"": 2249, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1246665"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 2250, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1313994"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1246668,GEM/2019/B/224293,2019,,Women and Child Development Department Gujarat,Special Purpose Telephones(smart phone for ICDS),,58261,2,0,2019-06-27 18:24:13+05:30,2019-07-01 18:45:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1246668,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1298716""]","[{""document_id"": 1373, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1246668"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 1374, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1298716"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1247534,GEM/2019/B/225090,2019,Ministry of Health and Family Welfare,Department of Health and Family Welfare,Wireless Access Point,,100,2,0,2019-06-29 21:01:55+05:30,2019-07-03 20:30:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1247534,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1301593""]","[{""document_id"": 1533, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1247534"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 1534, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1301593"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1247993,GEM/2019/B/225508,2019,Ministry of Culture,NA,X-RAY BAGGAGE INSPECTION SYSTEM AS PER MHA QRs,,13,2,0,2019-07-10 20:11:17+05:30,2019-07-15 20:15:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1247993,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1313766""]","[{""document_id"": 2219, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1247993"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 2220, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1313766"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1248270,GEM/2019/B/225763,2019,Ministry of Labour and Employment,NA,All in One PC,,850,2,0,2019-06-18 18:22:50+05:30,2019-06-22 18:15:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1248270,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1287919""]","[{""document_id"": 963, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1248270"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 964, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1287919"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1249087,GEM/2019/B/226503,2019,,Health and Family Welfare Department Delhi,Printer,,20,2,0,2019-07-04 21:00:10+05:30,2019-07-08 20:30:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1249087,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1307207""]","[{""document_id"": 1803, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1249087"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 1804, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1307207"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1249127,GEM/2019/B/226539,2019,Ministry of Finance,Department of Revenue,almirah- Steel,,10,2,0,2019-09-26 19:07:51+05:30,2019-09-30 18:30:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1249127,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1408757""]","[{""document_id"": 7305, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1249127"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 7306, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1408757"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1249309,GEM/2019/B/226708,2019,Ministry of Defence,Department of Defence Research & Development,computer servers,,3,2,0,2019-07-15 16:39:50+05:30,2019-07-19 16:30:00+05:30,1,0,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1249309,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1318347""]","[{""document_id"": 2421, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1249309"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 2422, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1318347"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1249410,GEM/2019/B/226808,2019,Ministry of Home Affairs,Central Armed Police Forces,Cotton Terry Towel - MHA,,47506,2,0,2019-06-22 00:08:18+05:30,2019-06-25 23:30:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1249410,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1292880""]","[{""document_id"": 1165, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1249410"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 1166, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1292880"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1250508,GEM/2019/B/227814,2019,Ministry of Coal,Materials Management,Drinking Water Cooler,,2,2,0,2019-06-28 22:30:17+05:30,2019-07-03 16:30:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1250508,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1300684""]","[{""document_id"": 1517, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1250508"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 1518, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1300684"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1250518,GEM/2019/B/227823,2019,Ministry of Home Affairs,Central Armed Police Forces,Coat Parka - MHA,,6694,2,0,2019-06-22 01:25:59+05:30,2019-06-26 00:30:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1250518,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1292950""]","[{""document_id"": 1167, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1250518"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 1168, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1292950"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1250572,GEM/2019/B/227869,2019,Ministry of Home Affairs,Central Armed Police Forces,coat combat disruptive detachable lining,,5371,2,0,2019-06-24 17:11:21+05:30,2019-06-28 16:30:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1250572,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1294276""]","[{""document_id"": 1209, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1250572"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 1210, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1294276"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1250630,GEM/2019/B/227921,2019,Ministry of Home Affairs,Central Armed Police Forces,cloth gaberdine disruptive pattern/ dyed - Uniforms,,40000,2,0,2019-07-03 16:40:16+05:30,2019-07-08 15:30:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1250630,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1305083""]","[{""document_id"": 1729, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1250630"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 1730, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1305083"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1250839,GEM/2019/B/228116,2019,Ministry of Communications,Department of Telecommunications (DOT),Laptop-Notebook,,11,2,0,2019-07-27 16:01:07+05:30,2019-07-31 16:15:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1250839,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1334964""]","[{""document_id"": 3189, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1250839"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 3190, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1334964"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1251133,GEM/2019/B/228396,2019,Ministry of Home Affairs,Central Armed Police Forces,common and special proofed tarpaulins  in square mtrs,,8688,2,0,2019-07-02 20:04:11+05:30,2019-07-06 19:30:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1251133,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1304074""]","[{""document_id"": 1673, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1251133"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 1674, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1304074"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1251215,GEM/2019/B/228461,2019,Ministry of Science and Technology,Department of Science and Technology (DST),"Receiver for Global Navigation Satellite System (GNSS),Bipod - Surveying Accessories",,130,2,0,2019-07-05 16:09:09+05:30,2019-07-09 20:00:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1251215,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1307964""]","[{""document_id"": 1919, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1251215"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 1920, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1307964"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1251377,GEM/2019/B/228611,2019,Ministry of Home Affairs,Central Armed Police Forces,picket steel as per dgsnd drawing,,5100,2,0,2019-07-06 20:01:12+05:30,2019-07-10 22:15:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1251377,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1309849""]","[{""document_id"": 2013, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1251377"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 2014, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1309849"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1251403,GEM/2019/B/228636,2019,,Health and Family Welfare Department Delhi,measured  volume set,,54000,2,0,2019-07-25 21:39:26+05:30,2019-07-29 21:30:00+05:30,1,0,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1251403,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1332786""]","[{""document_id"": 3111, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1251403"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 3112, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1332786"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1251429,GEM/2019/B/228660,2019,Ministry of Home Affairs,Central Armed Police Forces,steel trunk as per dgsnd drawing,,6117,2,0,2019-06-22 01:05:09+05:30,2019-06-26 00:30:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1251429,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1292938""]","[{""document_id"": 1169, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1251429"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 1170, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1292938"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1251588,GEM/2019/B/228809,2019,Ministry of Home Affairs,Central Armed Police Forces,Hessian Sand Bags,,180000,2,0,2019-09-04 15:03:26+05:30,2019-09-09 14:30:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1251588,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1378315""]","[{""document_id"": 5745, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1251588"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 5746, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1378315"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1251641,GEM/2019/B/228859,2019,Ministry of Home Affairs,Central Armed Police Forces,barbed wire,,50000,2,0,2019-07-18 16:53:59+05:30,2019-07-22 17:15:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1251641,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1323236""]","[{""document_id"": 2639, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1251641"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 2640, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1323236"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1251660,GEM/2019/B/228876,2019,Ministry of Home Affairs,Central Armed Police Forces,punched tape concertina coils-PTCC,,900,2,0,2019-07-19 23:26:19+05:30,2019-07-24 16:30:00+05:30,1,0,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1251660,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1325911""]","[{""document_id"": 2843, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1251660"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 2844, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1325911"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1252313,GEM/2019/B/229472,2019,Ministry of Home Affairs,Central Armed Police Forces,"seamless steel tube assembly-TUBULARS AND OTHER WROUGHT STEEL FITTINGS, RISER PIPE",,90,2,0,2019-07-19 21:38:04+05:30,2019-07-23 21:45:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1252313,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1325580""]","[{""document_id"": 2827, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1252313"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 2828, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1325580"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
